id	group	start time	end time	duration	pressed back	attention check	age	gender	cooking enthusiast	restrictions	treatment1	order1	familiarity1	selection1	diversity1	variety1	similarity1	easiness1	confidence1	amount1	poster clicks1	treatment2	order2	familiarity2	selection2	diversity2	variety2	similarity2	easiness2	confidence2	amount2	poster clicks2	treatment3	order3	familiarity3	selection3	diversity3	variety3	similarity3	easiness3	confidence3	amount3	poster clicks3	comparison 1	comparison 2	comparison similarity	poster clicks comparison	decision time1	decision time2	decision time3	decision time comparison	decision time freetext	decision time ranking	decision time landing page questions	decision time demographics	discovery	interests	distraction	ranking	freetext	feedback
78679	('Group1=', 9, ', Group2=', 5, ', Group3=', 6, 'ComparisonGroup=', 1)	2022-02-26 23:40:34.280965	2022-02-26 23:54:52.661303	858,380338	False	2	36-45	female	4--5	other	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['similar', 'never', 'similar', 'prepared', 'prepared', 'similar', 'prepared']	2	4	4	2	4	4	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['never', 'similar', 'never', 'prepared', 'prepared', 'prepared', 'never']	7	4	3	4	5	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'similar', 'prepared', 'never', 'similar', 'never', 'never']	6	4	4	2	5	4	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	2	0	401,329183	52,524267	49,580013	8,971191	101,294215	44,378112	47,248054	152,931044	4	4	3	ingredients, cuisine, instructions, duration	I based my decisions on whether the items had similar ingredients, especially the main ingredient, whether they were from the same or different styles, and whether they were from the same type of meal (breakfast, dessert, lunch, snack, dinner, appetizer). 	
69787	('Group1=', 8, ', Group2=', 7, ', Group3=', 1, 'ComparisonGroup=', 2)	2022-03-01 14:52:49.265884	2022-03-01 15:07:18.365887	869,100003	False	2	26-35	male	>5	vegan	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'never', 'similar', 'never', 'similar', 'similar', 'similar']	3	4	5	3	4	4	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['similar', 'prepared', 'never', 'similar', 'similar', 'similar', 'never']	3	4	5	4	3	4	exactly	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['never', 'similar', 'similar', 'never', 'similar', 'similar', 'similar']	6	4	5	3	4	3	exactly	0,0,0,0,0,1,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	4	0	41,131287	356,839922	38,871621	9,924331	361,751998	30,6586	9,800934	19,675655	4	5	3	nutrients, title, cuisine, ingredients, instructions, duration, reviews, image	And I like more crunch recipe and I select the good form of taste and more flavor	
1922	('Group1=', 2, ', Group2=', 6, ', Group3=', 5, 'ComparisonGroup=', 4)	2022-03-01 16:24:25.456965	2022-03-01 16:38:55.601423	870,144458	False	2	46-55	female	4--5	none	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'never', 'similar', 'never', 'similar', 'never', 'never']	2	2	2	5	4	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['similar', 'never', 'similar', 'similar', 'never', 'never', 'never']	5	4	4	2	2	4	more	0,0,2,2,2,0,4	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['similar', 'never', 'never', 'similar', 'never', 'never', 'never']	2	4	4	2	2	4	more	0,2,2,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	1	2,2	130,527673	192,864067	77,439932	19,817612	291,430505	84,026736	45,205858	28,66268	4	4	2	cuisine, ingredients, title, image	If all of the recipes are from different categories, like chili, chicken dishes, soups, then the list of recipes are something I would consider diverse. They have to not be similar like if you have different recipes for the same thing like cookies, I wouldn't consider recipes like that as being diverse, but more similar. 	I enjoyed taking part in the survey. Thank you!
4113	('Group1=', 8, ', Group2=', 5, ', Group3=', 6, 'ComparisonGroup=', 2)	2022-03-03 14:43:10.663290	2022-03-03 14:57:51.088437	880,425147	False	2	26-35	male	1	none	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'similar', 'similar', 'never', 'prepared', 'prepared', 'never']	4	5	4	2	4	5	more	2,2,1,2,1,1,1	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['never', 'prepared', 'similar', 'prepared', 'never', 'similar', 'never']	7	3	2	5	4	5	exactly	1,1,2,1,1,1,1	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'similar', 'similar', 'never', 'similar', 'never', 'never']	4	3	4	3	4	5	more	1,1,1,1,1,1,3	Fluffy Pancakes	Cranberry Pistachio Biscotti	2	1,1	152,700723	116,549961	153,930171	38,479909	311,135108	55,545155	29,229251	22,640057	5	4	2	ingredients, cuisine, image, duration, reviews, nutrients, title, instructions	First will be obviously the content of the recipe next I will look up the flavor sometimes recipes with the same content have quite a different flavor with the change of single ingredient. I also look up cooking procedures like fried bacon and chicken will have the same taste whereas boiled and fried will be different. Same with liquid and solid recipe.	
65367	('Group1=', 9, ', Group2=', 4, ', Group3=', 3, 'ComparisonGroup=', 1)	2022-02-27 00:19:05.125875	2022-02-27 00:33:48.038646	882,912771	False	2	19-25	male	1	none	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['prepared', 'never', 'similar', 'similar', 'never', 'prepared', 'similar']	6	5	5	1	2	5	more	2,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['never', 'similar', 'never', 'similar', 'never', 'similar', 'never']	2	5	4	1	2	3	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['similar', 'never', 'similar', 'similar', 'never', 'never', 'never']	3	5	5	1	3	4	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	1	0	445,166346	101,625887	55,84522	7,986322	211,712384	23,667973	16,227439	20,479938	5	5	5	ingredients, nutrients, instructions, image	The ingredients and method of preparation of each type of recipe were very different, some recipes were edible and others pasty.	
33878	('Group1=', 6, ', Group2=', 8, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-01 15:22:06.739615	2022-03-01 15:37:05.606192	898,866577	False	2	36-45	male	>5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	5	4	4	2	4	3	more	0,0,0,0,0,0,0	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	4	4	4	2	4	3	more	0,0,0,1,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	1	4	4	2	4	3	more	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	2	0	720,903767	39,027417	25,73968	10,151819	52,174152	25,225698	15,146876	10,388765	4	4	3	cuisine, title, ingredients, image	I considered the type of food, the nationality of the cuisine and the whether it was sweet or savory, various proteins and ingredients.	
79582	('Group1=', 8, ', Group2=', 4, ', Group3=', 6, 'ComparisonGroup=', 3)	2022-02-27 00:44:03.468798	2022-02-27 00:59:26.666290	923,197492	False	2	56-65	female	>5	allergies	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'prepared', 'similar', 'never', 'prepared', 'prepared', 'similar']	4	4	4	2	4	4	more	0,0,0,3,0,0,0	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['prepared', 'similar', 'never', 'prepared', 'similar', 'prepared', 'never']	7	4	4	2	4	5	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'similar', 'prepared', 'never', 'prepared', 'similar', 'never']	6	4	4	2	1	5	more	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	1	0	226,523982	85,814284	114,707937	20,301333	223,208092	126,546184	40,15702	85,817417	5	4	1	cuisine	The thing is, all three blocks of recipes are completely diverse. No one recipe is like the other. And every category had far more than one recipe that was worthy of choosing. The drop down menu said that if you didn't find one you wanted to chose, you found nothing you liked but that is sort of leading. In the third group, I just didn't find anything I was excited to try or do again, but it doesn't mean that I didn't like the food. If someone offered me any of it I would be happy. I hope there is an answer for you in here somewhere. 	"Your ranking page thing didn't work. I was able to choose ""cuisine"" as number 1, but after that, all my choices would just bounce back to the left side choices. My second choice would have been ingredients and then maybe title. "
81791	('Group1=', 7, ', Group2=', 5, ', Group3=', 8, 'ComparisonGroup=', 2)	2022-03-03 15:45:54.277892	2022-03-03 16:01:22.895992	928,6181	False	2	36-45	female	>5	none	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['similar', 'similar', 'never', 'similar', 'never', 'never', 'never']	2	4	4	2	5	5	more	1,1,1,2,4,1,1	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['prepared', 'similar', 'never', 'never', 'never', 'never', 'similar']	2	5	5	2	2	5	more	1,3,1,1,1,3,1	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['never', 'never', 'similar', 'never', 'prepared', 'similar', 'never']	2	4	5	2	4	4	more	1,1,1,1,1,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	2	0	235,385869	175,521187	106,179422	23,661268	147,197885	106,225056	23,896557	110,31509	4	4	2	nutrients, ingredients, instructions, duration, cuisine, reviews	In my opinion, a list with different recipes is that list that contains more than one sugary option, more than one carbohydrate option and more than one protein option, as it will bring diversity.	this survey was very interesting. I wrote down some recipes and will practice them. I noticed that none of the recipes had the exact amount in grams/milliliters of ingredients to use, and it's important to have this information in a recipe. Thank you!
77248	('Group1=', 6, ', Group2=', 8, ', Group3=', 1, 'ComparisonGroup=', 2)	2022-02-24 13:50:02.391534	2022-02-24 14:05:31.011436	928,619902	False	2	19-25	male	1	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['never', 'never', 'similar', 'never', 'never', 'never', 'never']	3	5	5	5	5	5	more	0,0,0,0,0,0,0	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['never', 'never', 'never', 'never', 'never', 'never', 'never']	6	5	5	5	3	5	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'never', 'never', 'never', 'never', 'never', 'never']	7	2	2	4	3	5	more	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	2	0	230,009075	207,030536	129,035153	41,131334	131,881524	55,000445	78,703327	55,581436	4	3	3	ingredients	The criteria I used was about the ingredients used, as well as the way of preparation, and if they are baked, cooked or fried foods, that was the basis on which I used.	None, thanks. 
10130	('Group1=', 7, ', Group2=', 8, ', Group3=', 5, 'ComparisonGroup=', 2)	2022-02-27 01:56:31.824268	2022-02-27 02:12:09.361313	937,537045	False	2	36-45	male	>5	none	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['prepared', 'never', 'similar', 'similar', 'similar', 'similar', 'never']	5	5	5	2	5	5	more	1,2,0,0,2,0,0	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'similar', 'never', 'never', 'prepared', 'similar', 'never']	3	5	5	1	5	5	more	0,0,1,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['prepared', 'never', 'never', 'similar', 'similar', 'never', 'never']	3	2	2	4	5	5	more	1,0,3,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	2	1,1	231,412356	111,705268	91,038622	32,142439	315,829796	103,674362	30,852622	20,769	5	4	2	cuisine, ingredients, image, title	I use criteria such as the types of dishes presented (breakfast, dinner, dessert, soup, contains meat or not, etc.), the ingredients used, and also if there are any specific characteristics pertaining to the dishes in particular that differ from others (a specific type of ethnic cuisine, cooked in a certain way - grilled, roasted, etc.).	
53953	('Group1=', 6, ', Group2=', 4, ', Group3=', 9, 'ComparisonGroup=', 1)	2022-03-03 15:43:55.223360	2022-03-03 15:59:44.621778	949,398418	False	2	26-35	male	<1	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['similar', 'never', 'similar', 'never', 'never', 'never', 'never']	3	4	4	1	2	5	more	3,4,3,2,2,2,2	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['similar', 'never', 'similar', 'never', 'never', 'similar', 'prepared']	6	4	5	2	1	4	more	3,5,2,3,2,2,2	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['never', 'never', 'never', 'similar', 'similar', 'never', 'never']	4	4	4	2	2	4	more	2,3,1,2,1,1,1	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	1	4,3	300,523648	247,901781	106,470042	41,725814	110,944246	83,94633	34,742324	22,84919	5	4	2	ingredients, cuisine, title	I took a note of the ingredient's used and what type of cuisine it is, this helped me to diverse the list  	
39062	('Group1=', 3, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 2)	2022-02-27 00:09:32.087726	2022-02-27 00:25:28.638805	956,551079	False	2	46-55	female	4--5	none	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['similar', 'never', 'never', 'similar', 'never', 'never', 'never']	1	5	5	2	3	4	more	0,0,0,0,0,0,0	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['prepared', 'never', 'never', 'similar', 'similar', 'similar', 'never']	1	5	5	1	2	5	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['never', 'similar', 'similar', 'never', 'similar', 'never', 'never']	3	4	4	3	3	4	more	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	1	0	221,301901	48,699277	81,195757	8,342863	433,409881	92,532365	38,788025	32,081039	5	5	4	ingredients, image, instructions, duration, reviews	The ingredients used to make each recipe are different and some recipes are pasty and others are chewy.	
80866	('Group1=', 7, ', Group2=', 8, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-03 14:46:38.402489	2022-03-03 15:02:42.360683	963,958194	False	2	36-45	female	4--5	none	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['similar', 'never', 'never', 'similar', 'similar', 'similar', 'never']	3	4	4	2	2	4	more	1,1,2,1,1,1,1	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'similar', 'never', 'never', 'similar', 'similar', 'never']	3	4	4	2	2	4	more	1,1,2,1,1,1,1	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['never', 'never', 'never', 'prepared', 'similar', 'similar', 'never']	7	4	4	2	1	4	more	1,3,1,1,1,1,1	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	1	1,1	207,591662	128,785111	114,600254	27,628934	332,179422	101,93591	25,22634	25,854904	4	4	2	cuisine, ingredients, title, instructions	When determining if the recipes were diverse, I considered the type of recipes presented (main dishes versus baked goods versus soups, for example). I also considered that the lists included recipes that had different ethnic/cultural influences (for example, the recipe lists included dishes with American, Indian, Spanish, and Italian cultural influences, among others). 	n/a
37940	('Group1=', 2, ', Group2=', 1, ', Group3=', 3, 'ComparisonGroup=', 2)	2022-03-03 14:46:31.919156	2022-03-03 15:02:49.126985	977,207829	False	2	36-45	female	<1	none	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['never', 'never', 'never', 'similar', 'similar', 'never', 'similar']	5	2	3	4	2	3	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'similar', 'similar', 'never', 'never', 'prepared', 'never']	3	4	3	3	3	5	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['prepared', 'never', 'similar', 'similar', 'never', 'never', 'never']	2	5	5	1	3	3	more	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	3	4,3	278,034934	123,874024	103,241613	56,770726	173,705211	127,928872	76,546985	36,846833	4	4	3	title, image, ingredients, instructions, duration	My criteria was mainly the overall dish similarity, followed by ingredients composition. For instance, a bean soup is similar to a lentil soup, a chocolate muffin is very similar to another kind of muffin, and so on. Thanks for the opportunity. I hope my answers help in this research. Regards!	
